QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USGALLUP.201304.Q01,Disapprove,44,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/4/2013,04/14/2013,Y,National adult,2017,,"Telephone Interview, Cell Phone; Telephone Interview, Landline","Interviews were conducted April 4-7 and 11-14, 2013. Interviews were conducted with respondents on landline telephones and cellular phones."
USGALLUP.201304.Q01,Don't know,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/4/2013,04/14/2013,Y,National adult,2017,,"Telephone Interview, Cell Phone; Telephone Interview, Landline","Interviews were conducted April 4-7 and 11-14, 2013. Interviews were conducted with respondents on landline telephones and cellular phones."
USGALLUP.201304.Q01,Refused,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/4/2013,04/14/2013,Y,National adult,2017,,"Telephone Interview, Cell Phone; Telephone Interview, Landline","Interviews were conducted April 4-7 and 11-14, 2013. Interviews were conducted with respondents on landline telephones and cellular phones."
USGALLUP.12TR0702.Q01,Approve,43,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2012,Gallup Organization,,Gallup Poll,07/2/2012,07/3/2012,Y,National adult,1061,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR0702.Q01,Disapprove,47,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2012,Gallup Organization,,Gallup Poll,07/2/2012,07/3/2012,Y,National adult,1061,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR0702.Q01,Don't know,5,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2012,Gallup Organization,,Gallup Poll,07/2/2012,07/3/2012,Y,National adult,1061,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR0702.Q01,Refused,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2012,Gallup Organization,,Gallup Poll,07/2/2012,07/3/2012,Y,National adult,1061,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR1015.Q01,Approve,40,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,10/15/2011,10/16/2011,Y,National adult,1026,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR1015.Q01,Disapprove,52,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,10/15/2011,10/16/2011,Y,National adult,1026,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR1015.Q01,Don't know,5,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,10/15/2011,10/16/2011,Y,National adult,1026,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR1015.Q01,Refused,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,10/15/2011,10/16/2011,Y,National adult,1026,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0409.Q01,Approve,50,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/9/2013,04/10/2013,Y,National adult,1018,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0409.Q01,Disapprove,45,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/9/2013,04/10/2013,Y,National adult,1018,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0409.Q01,Don't know,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/9/2013,04/10/2013,Y,National adult,1018,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0409.Q01,Refused,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/9/2013,04/10/2013,Y,National adult,1018,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR0802.Q01,Approve,41,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,Asked of half sample,08/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,08/2/2011,08/2/2011,Y,National adult,1012,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR0802.Q01,Disapprove,54,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,Asked of half sample,08/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,08/2/2011,08/2/2011,Y,National adult,1012,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR0802.Q01,Don't know,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,Asked of half sample,08/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,08/2/2011,08/2/2011,Y,National adult,1012,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR0802.Q01,Refused,1,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,Asked of half sample,08/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,08/2/2011,08/2/2011,Y,National adult,1012,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201122.Q03,Approve,47,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,12/15/2011,12/18/2011,Y,National adult,1019,Q3,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201122.Q03,Disapprove,49,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,12/15/2011,12/18/2011,Y,National adult,1019,Q3,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201122.Q03,Don't know,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,12/15/2011,12/18/2011,Y,National adult,1019,Q3,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201122.Q03,Refused,1,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,12/15/2011,12/18/2011,Y,National adult,1019,Q3,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR0727.Q01,Approve,40,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,07/27/2011,07/27/2011,Y,National adult,1007,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR0727.Q01,Disapprove,50,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,07/27/2011,07/27/2011,Y,National adult,1007,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR0727.Q01,Don't know,7,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,07/27/2011,07/27/2011,Y,National adult,1007,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR0727.Q01,Refused,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,07/27/2011,07/27/2011,Y,National adult,1007,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0422.Q01,Approve,51,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/22/2013,04/25/2013,Y,National adult,2050,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0422.Q01,Disapprove,42,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/22/2013,04/25/2013,Y,National adult,2050,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0422.Q01,Don't know,5,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/22/2013,04/25/2013,Y,National adult,2050,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0422.Q01,Refused,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/22/2013,04/25/2013,Y,National adult,2050,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR1112.QD01,Approve,41,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2013,Gallup Organization,,Gallup Poll,11/12/2013,11/16/2013,Y,National adult,2599,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR1112.QD01,Disapprove,52,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2013,Gallup Organization,,Gallup Poll,11/12/2013,11/16/2013,Y,National adult,2599,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR1112.QD01,Don't know,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2013,Gallup Organization,,Gallup Poll,11/12/2013,11/16/2013,Y,National adult,2599,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
